Município;Pluviometria observada (mm);Data
Junco do Seridó;122,7;03/2010
Juripiranga;28,6;03/2010
Juru;73,7;03/2010
Lagoa;76,4;03/2010
Lagoa de Dentro;12,1;03/2010
Lagoa Seca;19,3;03/2010
Lastro;48,1;03/2010
Livramento;144,1;03/2010
Lucena;41,6;03/2010
Mãe d'Água;115,6;03/2010
Malta;103,8;03/2010
Mamanguape;87,4;03/2010
Manaíra;46,6;03/2010
Mari;16,8;03/2010
Marizópolis;146,2;03/2010
Massaranduba;26,6;03/2010
Mataraca;35,2;03/2010
Matinhas;23,9;03/2010
Mato Grosso;91,0;03/2010
Mogeiro;17,3;03/2010
Montadas;6,1;03/2010
Monte Horebe;82,8;03/2010
Monteiro;37,9;03/2010
Mulungu;14,0;03/2010
Natuba;42,1;03/2010
Nazarezinho;64,8;03/2010
Nova Floresta;23,2;03/2010
Nova Olinda;44,4;03/2010
Nova Palmeira;41,0;03/2010
Olho d'Água;45,6;03/2010
Olivedos;11,1;03/2010
Ouro Velho;59,9;03/2010
Parari;88,2;03/2010
Passagem;25,4;03/2010
Patos;123,3;03/2010
Paulista;108,8;03/2010
Pedra Branca;59,9;03/2010
Pedra Lavrada;175,5;03/2010
Pedras de Fogo;34,8;03/2010
Piancó;36,8;03/2010
Picuí;25,6;03/2010
Pilar;17,3;03/2010
Pilões;117,7;03/2010
Pirpirituba;48,6;03/2010
Pitimbu;80,7;03/2010
Pocinhos;22,0;03/2010
Poço Dantas;72,7;03/2010
Poço de José de Moura;77,3;03/2010
Pombal;98,0;03/2010
Prata;64,8;03/2010
Princesa Isabel;105,6;03/2010
Puxinanã;17,1;03/2010
Queimadas;10,0;03/2010
Quixaba;82,1;03/2010
Remígio;49,4;03/2010
Riachão;17,8;03/2010
Riachão do Bacamarte;59,0;03/2010
Riacho de Santo Antônio;22,5;03/2010
Riacho dos Cavalos;49,6;03/2010
Rio Tinto;22,7;03/2010
Salgadinho;68,4;03/2010
Salgado de São Félix;16,9;03/2010
Santa Cecília;8,4;03/2010
Santa Cruz;51,4;03/2010
Santa Helena;96,1;03/2010
Santa Inês;36,8;03/2010
Santa Luzia;80,8;03/2010
Santana de Mangueira;33,6;03/2010
Santana dos Garrotes;74,2;03/2010
Santa Rita;55,9;03/2010
Santa Teresinha;70,9;03/2010
Santo André;199,4;03/2010
São Bentinho;77,4;03/2010
São Bento;135,9;03/2010
São Domingos;101,9;03/2010
São Domingos do Cariri;150,0;03/2010
São Francisco;67,2;03/2010
São João do Cariri;71,9;03/2010
São João do Rio do Peixe;96,4;03/2010
São João do Tigre;31,9;03/2010
São José da Lagoa Tapada;54,6;03/2010
São José de Caiana;96,2;03/2010
São José de Espinharas;116,5;03/2010
São José de Piranhas;56,8;03/2010
São José de Princesa;79,8;03/2010
São José do Bonfim;106,0;03/2010
São José do Brejo do Cruz;138,4;03/2010
São José do Sabugi;66,0;03/2010
São José dos Cordeiros;109,6;03/2010
São José dos Ramos;15,8;03/2010
São Mamede;107,4;03/2010
São Miguel de Taipu;12,6;03/2010
São Sebastião de Lagoa de Roça;6,5;03/2010
São Sebastião do Umbuzeiro;40,1;03/2010
São Vicente do Seridó;99,0;03/2010
Sapé;17,0;03/2010
Serra Branca;103,1;03/2010
Serra da Raiz;27,1;03/2010
Serra Grande;49,4;03/2010
Serra Redonda;27,1;03/2010
Serraria;50,2;03/2010
Solânea;94,0;03/2010
Soledade;75,8;03/2010
Sossêgo;54,2;03/2010
Sousa;58,6;03/2010
Sumé;90,9;03/2010
Tacima;19,1;03/2010
Taperoá;74,5;03/2010
Tavares;53,0;03/2010
Teixeira;143,8;03/2010
Tenório;147,0;03/2010
Triunfo;86,6;03/2010
Uiraúna;50,3;03/2010
Umbuzeiro;20,0;03/2010
Várzea;95,7;03/2010
Vieirópolis;40,9;03/2010
Vista Serrana;86,4;03/2010
Zabelê;19,9;03/2010
